20982,91.18674,145.1577
21032,91.70229,145.7055
21083,92.21783,146.2532
21133,92.79782,146.7688
21184,93.41003,147.2199
21235,94.02223,147.6387
21285,94.66666,148.0576
21336,95.27887,148.541
21389,95.9233,149.0243
21439,96.53551,149.4754
21490,97.14772,149.9265
21541,97.69548,150.3776
21592,98.30769,150.8287
21643,98.91989,151.2153
21696,99.56432,151.6986
21747,100.2088,152.1497
21799,100.8532,152.6653
21850,101.4976,153.1808
21900,102.142,153.6642
21950,102.7865,154.1797
22001,103.4309,154.663
22051,104.0753,155.1786
22102,104.7198,155.6941
22152,105.332,156.2097
22203,106.0086,156.693
22253,106.6208,157.1763
22304,107.233,157.6918
22355,107.813,158.1752
22407,108.3608,158.6263
22458,108.8763,159.0452
22509,109.3919,159.464
22560,109.8752,159.8507
22610,110.3263,160.2051
22661,110.7774,160.5273
22712,111.1963,160.8173
22763,111.5829,161.2362
22816,112.0018,161.5906
22867,112.3885,161.9129
22919,112.8073,162.2351
22970,113.2584,162.5573
23020,113.6773,162.9117
23071,114.1284,163.2984
23122,114.6117,163.6528
23174,115.0951,164.0395
23225,115.5462,164.4261
23275,116.0295,164.8128
23325,116.5128,165.2639
23376,117.0928,165.7472
23426,117.6406,166.2305
23477,118.3172,166.7783
